"STT","Message","Spam","Ads","Entertainment","App","RealEstale","Villa","Apartment","House","Lots","Financial","Bank","Card","Loans","Promotion","Harm","Scam","MoneyScam","PasswordScam","InfoScam","Virus"
"1709","Nhưng mà cháu sợ k đảm bảo 100% đc nhỡ có vấn dề thì rắc rối to :(","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1710","Sáng nay em bị đau bụng nên em xin phép đến muộn 1 lúc ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1711","Chiều làm con gà chúc mừng e nhi?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1712","A Dương ơi, văn thư công đoàn của tct đang k có chức năng chèn số ạ! Sáng nay e nhập jira mà quên k bảo a xử lý cho họ. A làm luôn dc k a?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1713","Nhậu đê, e rủ Dương nữa nhé. Lặng lẽ chạy thôi đừng ầm lên :D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1714","Chị ơi e & Sơn 0 ăn nhé. Chị xem cho ai hộ e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1715","Hôm nay nhà em có việc bận nên em xin phép về sớm 1 tiếng ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1716","Tuần này nhà em có việc bận nên em xin phép nghỉ đến hết tuần ạ. Email em đã gửi rồi ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1717","Toa 5, Tau SE8. 4h ra den noi anh nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1718","Có lấy rau 0 e? Có cải bó xôi, cải thơm, rau đay, xà lách xoăn?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1719","Tuần này em xin phép nghỉ tiếp ạ. Email em đã gửi rồi ạ. Mong anh thông cảm ạ!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1720","Tiến trần anh: Vụ phần mềm dùng thử như hôm trước họp bên em có yêu cầu. Anh xem có hay ko hoặc như thế nào gửi thông tin lại cho bên em nhé. Hiện tất cả đang chờ vụ dùng thử này xong mới đưa ta ý kiến đánh giá đề xuất đấy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1721","Dùng thử thì khó đấy A. Cái nó cần thì ko có, cái mình có thì nó 0 cần","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1722","Có ốm đau j 0 e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1723","Vậy thội à? Cái nó cần làm mất bao lâu?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1724","Trong wbs của em có ghi, nó chiếm khoảng 90% khối Lượng ạ. ~3-4 tháng","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1725","Trần Anh yêu cầu phải có đầy đủ các tính năng đó khi dùng thử à?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1726","Trong c họp, họ 0 nói j đến việc dùng thử. họ chỉ nói về những cái mình thiếu thôi. Vb họ dùng rất ít, cv thì đặc thù theo cái mới (chưa có)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1727","Không a ạ. Nhà em có việc bận thôi ạ. Chắc nốt mấy hôm nữa là xong ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1728","E gọi trao đổi lại với Tiến xem?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1729","E gọi Tiến trần anh chưa? ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1730","Việc gia đình được giải quyết xong rồi nên hôm nay em đi làm lại ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1731","Hnay có sang nhà Cậu 0?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1732","Cậu ơi cháu về quê ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1733","Về quê chơi hay có việc j","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1734","Về chơi thôi ạ. Cì cháu dc nghỉ 1 tuần, tuần sau cháu sang nhé c. Xin lỗi nhóc dũng hộ cháu. Bảo e tập kèn cẩm thận sau cháu sang bắt đầu học bài bản","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1735","Dear Anh, Phòng Thư ký sẽ đổi Lịch training phần mềm QLTTCV sang 14h00 thứ Ba, 13/6/2017. Nhờ Anh xác nhận giúp Em để Em trình Lãnh đạo phát hành giấy mời. Em Khoa Tky.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1736","Ok Anh Khoa. Nhờ anh gửi mail cho mọi người cùng biết nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1737","Hôm nay e và Nam & Hằng sang PTSC Chị nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1738","Hôm nay em bị cảm nên xin phép anh cho em được nghỉ hôm nay ạ. Mong anh thông cảm!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1739","Ok mà e. Khỏi hẳn hãng đến 0 anh Sơn sợ lây lắm đó :)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1740","Quên 0 báo Chị. Hnay e và Nam và Hằng sang PTsc nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1741","Anh lên họp ở phòng họp 1 nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1742","Bọn e cứ họp đi. A đang cảm cúm. Sợ lây. Biết là đc vì support 0 qtr","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1743","Vâng, chiều anh qua lÁy kết quả xét nghiệm cho Dũng nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1744","Để sáng mai. Hnay a mệt về nhà rồi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1745","E xin phép sáng nay đến muộn khoảng 1 tiếng do có 1 số việc bận ạ. Mong anh thông cảm ạ!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1746","C in hộ cháu file cháu gửi qua mail nhé. Cháu cảm ơn c!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1747","Chi ve nha H r.Sang mai chi tu đi e ko phai đon chi đâu.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1748","E vừa về nhà. Vợ e vẫn chưa về","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1749","Cháu đang ở sảnh d3 nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1750","Đồ đạc máy tính, điện thoại cẩn thận đấy e. Ktra khoá phòng cẩn thận","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1751","Chồng đã ăn cơm chưa?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1752","Dear anh, em gửi thông tin qua skype, hình như lại có lỗi đồng bộ server rồi. Các tài khoản đều không đăng nhập được","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1753","E xin phép đến muộn 1 tí a nhé. Xe e sáng nay hơi có vấn đề.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1754","Em xin phép chiều nay về sớm tiếng rưỡi a nhé. Nhà e có chút việc bận ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1755","Dear anh, anh nghỉ phép đến khi nào ạ? Lỗi hôm qua, đến nay các Ban ko dám chuyển VB nữa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1756","Em nghỉ đến hết ngày mai Anh. Vô lý, chỉ 1 văn bản bị thôi mà. Lâu nay có ai động vào phần đó đâu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1757","E xin phép nghỉ buổi chiều a nhé. Mấy hnay nhà sửa nhà nên mong a thông cảm ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1758","Sáng nay nhà e có tí việc nên e xin phép đến muộn buổi sáng 1 lúc ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1759","Mail khất e 2 lần rồi, hẹn sáng nay gửi mail. Tý e fw. H vẫn chưa thấy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1760","Ban Tổng giám đốc bên em cả ngày hôm qua ko nhận được email văn bản nào. Trong khi hệ thống email vẫn bình thường. Giờ kiểm tra thế nào anh nhỉ?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1761","Em kiểm tra tất cả các tài khoản rồi. Không có email đến. Cả ngày hôm qua hệ thống QLTTCV ko gửi email","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1762","Hôm trước cập nhật phần mềm có stop dịch vụ nào đi ko anh?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1763","Em xin phép đến muộn khoảng 1 tiếng do có chút việc bận ạ. Mong anh thông cảm ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1764","Em xin phép nghỉ hôm nay do bị sốt ạ. Mong anh thông cảm ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1765","Em xin phép nghỉ tiếp hôm nay do vẫn chưa hết sốt ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1766","Ok e, sốt cao 0? Đã biết nguyên nhân chưa?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1767","Chắc là do bị cảm ạ. Hqua thì sốt cao, hnay thì cũng giảm hơn rồi ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1768","E đỡ sốt rồi nhưng vẫn còn bị đau đầu ạ. E xin phép nghỉ nốt hnay cho khỏi hẳn ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1769","A Tue có trứng gà sạch, có lấy 0 e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1770","Hôm nay em mua 60 qua rồi anh ạ. Để dịp khác nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1771","Học phòng 304 anh nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1772","KSCTN chưa gửi BB đâu A. E nc với Minh nó nói nhờ A hoặc A.Giang nhắc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1773","E y bảo đang đi ctac. Hẹn T6 trao đổi lại","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1774","Uh theo sát nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1775","Dear A Dương,
Sáng mai mình sẽ trao đổi với A Dương qua điện thoại trước khi gửi email nhé. 
Cảm ơn Anh.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1776","Chỗ Thúy thế nào rồi e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1777","Sáng qua e gọi, hắn bảo can trao đổi với kỹ thuật xong roi sẽ gọi lại","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1778","Nói là cố gắng gửi mail trong hôm nay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1779","Uh anh cũng vừa nhắn Giang nhắc rồi, bảo nó gửi thẳng cho mình nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1780","Mà nó ký BB rồi gửi chứ mail gì nữa?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1781","Thôi để 2/9 Cậu về vậy. Ôn them 1 tý. Hôm nay đang đau bụng đi ngoài","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1782","Vâng k sao đâu cậu. Bh cậu rỗi thì về ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1784","Anh đang bán CP CTIN giá 38K. Em có bán 0 để A  bán luôn cho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1786","E gọi Thúy giục hẹn lịch ngay tuần này đi nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1787","chúc anh sinh nhật vui vẻ, mạnh khoẻ, hạnh phúc và gặp nhiều may mắn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1788","Cám ơn em nhé. Vẫn nhớ sn à. Lâu lắm 0 gặp. 2 nhóc lớn rồi nhỉ. Về Media ổn 0?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1789","Bố mẹ to thế sợ j. Sau này phanh chả kịp ý. 2 đứa nhà a h cũng phanh r","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1790","Thôi, đang mùa na nên mua chợ cũng ổn anh ah. Chợ 35k/kg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1791","Cái Trang mang Na Lạng Sơn lên cq. Thấy mn mua. Có mua 0 e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1792","80k/1kg loại to. Quả to lắm, trông cung ngon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1793","Bọn nó fix lịch họp sáng mai chưa e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1794","A đến muộn chút e cứ họp đi cần gì gọi a vào","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1795","Mạng của bên anh hơi chập chờn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1796","Vo em sinh thang ku nang 3kg, luc 6h chieu nay. Gui tin vui cho cac a cung chia vui voi gia dinh em :D. Thanks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1797","Chúc mừng 2 thằng cu nhé. Trông bé bé thế mà 3kg à. Chúc mừng cả nhà","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1798","A vừa nói chuyện với Minh rồi, có vốn cho phần phát sinh. E làm gấp dự toán trong hôm nay để Lan Anh đưa vào PLHD nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1799","Ngoài ra e gọi KSCTN ký BB và gửi mình đi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1800","Sáng nay em qua Trường BK tý nên đến muộn Chị nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1801","Anh ơi anh đỗ rồi nhé . Toán 8,5; cntt 7,5 tiếng anh 53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1802","Oh, cám ơn em nhiều. Em thế nào rồi? Chắc đỗ rồi đúng 0?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1803","Em xin phép đến muộn 1 tiếng do có tí việc bận ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1804","A đặt bàn và món rồi nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1805","Thnk Anh. Đặt mấy bàn Anh?nếu thiếu 2 là đủ 4 bàn thì hay la thêm nhỉ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1806","Ý em là thừa 3 chỗ, hay là mời thêm a Phương+Đạt?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1807","Hi Dương,
Vừa rồi họp chị tắt chuông nên ko biết em gọi. Phần mềm chị đã trao đổi với Anh em và Mr Việt IT, Mr Khoái sẽ trao đổi với Dương chiều nay nhé. Chị nhắc từ hôm qua mà sáng nay có máy bị hỏng, cần hỗ trợ IT nên chưa kịp trao đổi em ah. 
Tks Dương.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1808","Vâng, cám ơn Chị. Trưa em ra ngoài sinh nhật cơ quan nên trả lời muộn. Xin lỗi Chị","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1809","Đỡ chưa? Có đi thăm/gửi tiền thăm con Khánh 0?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1810","E nhờ E Hương gửi pb rồi. E đỡ ồi. Nhưng đến trung tâm sợ lây mấy bà bầu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1811","Sorry em và mn, chiều nay bên anh đá bóng tranh giải 3-4 tập đoàn vnpt nên chắc a 0 tham gia đc. Trận cuối nên chắc nhậu đến tối","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1812","E sốt à. Đang có 2 dịch Sốt virus và sốt xuất huyết cùng lúc đó. CQ a mấy người bị. Cẩn thận nên đi khám e ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
